source_url,source_url_normalized,ref,fact,bias
http://thediplomat.com,thediplomat.com,http://mediabiasfactcheck.com/the-diplomat-magazine/,high,center
http://www.shareably.net,shareably.net,https://mediabiasfactcheck.com/shareably/,high,center
https://www.themarshallproject.org/#.qjbbuljBK,themarshallproject.org,http://mediabiasfactcheck.com/the-marshall-project/,high,center
https://www.thoughtco.com,thoughtco.com,https://mediabiasfactcheck.com/thoughtco/,high,center
http://www.viralthread.com,viralthread.com,https://mediabiasfactcheck.com/viral-thread/,mixed,center
https://en.wikinews.org/wiki/Main_Page,en.wikinews.org,https://mediabiasfactcheck.com/wikinews/,high,center
http://www.jpost.com,jpost.com,http://mediabiasfactcheck.com/the-jerusalem-post/,high,center
http://www.economist.com,economist.com,http://mediabiasfactcheck.com/the-economist/,high,center
http://memepoliceman.com,memepoliceman.com,http://mediabiasfactcheck.com/the-meme-policeman/,high,center
http://worldpress.org,worldpress.org,http://mediabiasfactcheck.com/world-press-review/,high,center
http://www.tvw.org,tvw.org,http://mediabiasfactcheck.com/tvw-washington-state/,high,center
http://www.phnompenhpost.com,phnompenhpost.com,http://mediabiasfactcheck.com/the-phnom-penh-post/,high,center
https://www.wikipedia.org,wikipedia.org,http://mediabiasfactcheck.com/wikipedia/,high,center
http://www.jordantimes.com,jordantimes.com,https://mediabiasfactcheck.com/the-jordan-times/,high,center
http://timesofsandiego.com,timesofsandiego.com,https://mediabiasfactcheck.com/times-san-diego/,high,center
http://www.wri.org,wri.org,https://mediabiasfactcheck.com/world-resources-institute-wri/,high,center
https://undark.org,undark.org,https://mediabiasfactcheck.com/undark/,high,center
http://www.voanews.com,voanews.com,http://mediabiasfactcheck.com/voice-of-america/,high,center
https://www.wikitribune.com,wikitribune.com,https://mediabiasfactcheck.com/wikitribune/,high,center
http://www.postandcourier.com,postandcourier.com,https://mediabiasfactcheck.com/the-post-and-courier/,high,center
http://www.wral.com,wral.com,http://mediabiasfactcheck.com/wral/,high,center
http://www.upi.com,upi.com,http://mediabiasfactcheck.com/united-press-international-upi/,high,center
http://www.todayifoundout.com,todayifoundout.com,https://mediabiasfactcheck.com/today-i-found-out/,high,center
http://themoderatevoice.com,themoderatevoice.com,http://mediabiasfactcheck.com/the-moderate-voice/,high,center
mywebtimes.com,mywebtimes.com,https://mediabiasfactcheck.com/the-times-illinois/,high,center
http://www.voiceofsandiego.org,voiceofsandiego.org,http://mediabiasfactcheck.com/voice-of-san-diego/,high,center
http://www.news.cn/english,news.cn,https://mediabiasfactcheck.com/xinhua-news-agency/,high,center
http://www.thejournal.ie,thejournal.ie,http://mediabiasfactcheck.com/thejournal-ie/,high,center
https://www.house.gov,house.gov,https://mediabiasfactcheck.com/united-states-house-representatives-house-gov/,high,center
http://www.mcall.com,mcall.com,https://mediabiasfactcheck.com/the-morning-call/,high,center
https://www.transparency.org,transparency.org,http://mediabiasfactcheck.com/transparency-international/,high,center
http://www.scotsman.com,scotsman.com,https://mediabiasfactcheck.com/the-scotsman/,high,center
https://www.vosizneias.com,vosizneias.com,https://mediabiasfactcheck.com/vos-iz-neias/,high,center
http://www.wionews.com,wionews.com,https://mediabiasfactcheck.com/wion-world-one-news/,mixed,center
gao.gov,gao.gov,https://mediabiasfactcheck.com/us-government-accountability-office-gao/,high,center
http://www.thenews.mx,thenews.mx,http://mediabiasfactcheck.com/the-news-mexico-city/,high,center
http://timesofindia.indiatimes.com,timesofindia.indiatimes.com,http://mediabiasfactcheck.com/times-of-india/,high,center
https://www.thenews.com.pk,thenews.com.pk,https://mediabiasfactcheck.com/the-news-international/,high,center
http://www.usafacts.org,usafacts.org,http://mediabiasfactcheck.com/usa-facts/,high,center
http://votesmart.org,votesmart.org,http://mediabiasfactcheck.com/votesmart/,high,center
http://www.theskimm.com,theskimm.com,http://mediabiasfactcheck.com/the-skimm/,high,center
http://trueviralnews.com,trueviralnews.com,https://mediabiasfactcheck.com/true-viral-news/,high,center
https://www.wilsoncenter.org,wilsoncenter.org,http://mediabiasfactcheck.com/woodrow-wilson-international-center-for-scholars/,high,center
https://sociable.co,sociable.co,https://mediabiasfactcheck.com/the-sociable/,high,center
http://warontherocks.com,warontherocks.com,http://mediabiasfactcheck.com/war-on-the-rocks/,high,center
https://www.weforum.org,weforum.org,https://mediabiasfactcheck.com/world-economic-forum/,high,center
https://www.thewrap.com,thewrap.com,https://mediabiasfactcheck.com/thewrap/,mixed,center
https://observatory.journalism.wisc.edu,observatory.journalism.wisc.edu,http://mediabiasfactcheck.com/the-observatory/,high,center
http://verafiles.org,verafiles.org,https://mediabiasfactcheck.com/vera-files/,high,center
http://wn.com,wn.com,http://mediabiasfactcheck.com/world-news/,high,center
http://www.thirdway.org,thirdway.org,http://mediabiasfactcheck.com/third-way/,high,center
http://truthbetold.news,truthbetold.news,http://mediabiasfactcheck.com/truth-be-told/,high,center
https://www.truthorfiction.com,truthorfiction.com,https://mediabiasfactcheck.com/truthorfiction-com/,high,center
https://capitalresearch.org,capitalresearch.org,https://mediabiasfactcheck.com/capital-research-center/,mixed,right
academia.org,academia.org,https://mediabiasfactcheck.com/accuracy-in-academia-aia/,mixed,right
http://bigleaguepolitics.com,bigleaguepolitics.com,https://mediabiasfactcheck.com/big-league-politics/,mixed,right
http://www.conservativedailynews.com,conservativedailynews.com,http://mediabiasfactcheck.com/conservative-daily-news/,mixed,right
https://americanmilitarynews.com,americanmilitarynews.com,https://mediabiasfactcheck.com/american-military-news/,high,right
http://citizensunited.org/index.aspx,citizensunited.org,http://mediabiasfactcheck.com/citizens-united/,mixed,right
https://aclj.org,aclj.org,https://mediabiasfactcheck.com/american-center-law-justice-aclj/,mixed,right
arizonadailyindependent.com,arizonadailyindependent.com,https://mediabiasfactcheck.com/arizona-daily-independent/,mixed,right
http://www.aim.org,aim.org,http://mediabiasfactcheck.com/accuracy-in-media-aim/,mixed,right
https://americanconsequences.com,americanconsequences.com,https://mediabiasfactcheck.com/american-consequences/,mixed,right
http://www.bizpacreview.com,bizpacreview.com,http://mediabiasfactcheck.com/bizpac-review/,mixed,right
http://www.city-journal.org,city-journal.org,http://mediabiasfactcheck.com/city-journal/,high,right
http://www.aina.org,aina.org,https://mediabiasfactcheck.com/assyrian-international-news-agency/,mixed,right
http://www.conservativehq.com,conservativehq.com,http://mediabiasfactcheck.com/conservative-hq/,mixed,right
https://www.whitehouse.gov/1600daily,whitehouse.gov,http://mediabiasfactcheck.com/1600-daily/,mixed,right
https://www.nccivitas.org,nccivitas.org,https://mediabiasfactcheck.com/civitas-institute/,mixed,right
https://bearingarms.com,bearingarms.com,https://mediabiasfactcheck.com/bearing-arms/,mixed,right
http://spectator.org,spectator.org,http://mediabiasfactcheck.com/american-spectator/,high,right
https://www.aei.org,aei.org,http://mediabiasfactcheck.com/american-enterprise-institute/,mixed,right
https://www.ac2news.com,ac2news.com,http://mediabiasfactcheck.com/against-crony-capitialism/,mixed,right
2ndvote.com,2ndvote.com,https://mediabiasfactcheck.com/2ndvote/,mixed,right
http://www.christianpost.com,christianpost.com,http://mediabiasfactcheck.com/christian-post/,mixed,right
http://brexitcentral.com,brexitcentral.com,https://mediabiasfactcheck.com/brexitcentral/,mixed,right
https://beinglibertarian.com,beinglibertarian.com,http://mediabiasfactcheck.com/being-libertarian/,high,right
http://alphanewsmn.com,alphanewsmn.com,https://mediabiasfactcheck.com/alpha-news/,mixed,right
https://amgreatness.com,amgreatness.com,https://mediabiasfactcheck.com/american-greatness/,mixed,right
http://www.americanthinker.com,americanthinker.com,http://mediabiasfactcheck.com/american-thinker/,mixed,right
https://conservativeopinion.com,conservativeopinion.com,https://mediabiasfactcheck.com/conservativeopinion-com/,mixed,right
https://ca-political.com,ca-political.com,https://mediabiasfactcheck.com/cambridge-analytica/,mixed,right
https://conservativetoday.com,conservativetoday.com,https://mediabiasfactcheck.com/conservative-today/,mixed,right
https://www.chroniclesmagazine.org,chroniclesmagazine.org,http://mediabiasfactcheck.com/chronicles-magazine-rockford/,mixed,right
http://www.colddeadhands.us,colddeadhands.us,http://mediabiasfactcheck.com/cold-dead-hands/,mixed,right
https://acculturated.com,acculturated.com,https://mediabiasfactcheck.com/acculturated/,high,right
http://www.beliefnet.com,beliefnet.com,https://mediabiasfactcheck.com/beliefnet/,mixed,right
americansforprosperity.org,americansforprosperity.org,http://mediabiasfactcheck.com/americans-for-prosperity/,mixed,right
http://awm.com,awm.com,http://mediabiasfactcheck.com/american-web-media-awm/,mixed,right
http://www.campaignlifecoalition.com,campaignlifecoalition.com,http://mediabiasfactcheck.com/campaign-life-coalition/,mixed,right
https://www.commentarymagazine.com,commentarymagazine.com,http://mediabiasfactcheck.com/commentary-magazine/,high,right
http://www.express.co.uk,express.co.uk,http://mediabiasfactcheck.com/daily-express/,mixed,right
altnewsmedia.net,altnewsmedia.net,https://mediabiasfactcheck.com/altnewsmedia-net/,high,right
https://www.alec.org,alec.org,https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/,mixed,right
https://www.churchmilitant.com,churchmilitant.com,https://mediabiasfactcheck.com/church-militant/,mixed,right
http://biggovernment.news/index.html,biggovernment.news,http://mediabiasfactcheck.com/big-government-news/,mixed,right
http://www.ammoland.com,ammoland.com,http://mediabiasfactcheck.com/ammoland/,high,right
https://www.conservativereview.com,conservativereview.com,http://mediabiasfactcheck.com/conservative-review/,mixed,right
http://cowgernation.com,cowgernation.com,https://mediabiasfactcheck.com/cowger-nation/,mixed,right
https://conservativebase.com,conservativebase.com,http://mediabiasfactcheck.com/conservative-base/,mixed,right
http://www.americanlibertyreport.com,americanlibertyreport.com,https://mediabiasfactcheck.com/american-liberty-report/,mixed,right
citizenfreepress.com,citizenfreepress.com,https://mediabiasfactcheck.com/citizen-free-press/,mixed,right
https://www.hermancain.com,hermancain.com,https://mediabiasfactcheck.com/hermancain-com/,mixed,right
http://www.gopusa.com,gopusa.com,https://mediabiasfactcheck.com/gopusa/,mixed,right
http://crimeresearch.org,crimeresearch.org,http://mediabiasfactcheck.com/crime-prevention-research-center/,mixed,right
https://ijr.com,ijr.com,http://mediabiasfactcheck.com/independent-journal-review/,high,right
http://erlc.com,erlc.com,https://mediabiasfactcheck.com/ethics-religious-liberty-commission-erlc/,mixed,right
http://dcwhispers.com,dcwhispers.com,https://mediabiasfactcheck.com/dc-whispers/,mixed,right
http://firstinfreedomdaily.com,firstinfreedomdaily.com,https://mediabiasfactcheck.com/first-freedom-daily/,mixed,right
http://www.dailymail.co.uk/ushome/index.html,dailymail.co.uk,http://mediabiasfactcheck.com/daily-mail/,mixed,right
http://freewestmedia.com,freewestmedia.com,http://mediabiasfactcheck.com/free-west-media/,mixed,right
https://ifstudies.org,ifstudies.org,https://mediabiasfactcheck.com/institute-for-family-studies/,mixed,right
http://www.crisismagazine.com,crisismagazine.com,https://mediabiasfactcheck.com/crisis-magazine/,mixed,right
http://www.independentsentinel.com,independentsentinel.com,http://mediabiasfactcheck.com/independent-sentinel/,high,right
http://factsandlogic.org,factsandlogic.org,http://mediabiasfactcheck.com/facts-and-logic-about-the-middle-east-flame/,mixed,right
https://www.ff.org,ff.org,https://mediabiasfactcheck.com/frontiers-of-freedom/,mixed,right
https://www.firstthings.com,firstthings.com,https://mediabiasfactcheck.com/first-things-magazine/,mixed,right
http://www.dailysabah.com,dailysabah.com,http://mediabiasfactcheck.com/daily-sabah/,mixed,right
http://iwf.org,iwf.org,https://mediabiasfactcheck.com/independent-womens-forum-iwf/,mixed,right
http://www.investors.com,investors.com,http://mediabiasfactcheck.com/investors-business-daily/,mixed,right
http://www.faithwire.com,faithwire.com,https://mediabiasfactcheck.com/faithwire/,mixed,right
http://www.defenddemocracy.org,defenddemocracy.org,https://mediabiasfactcheck.com/foundation-defense-democracies/,high,right
http://www.foxnews.com,foxnews.com,http://mediabiasfactcheck.com/fox-news/,mixed,right
http://dailycaller.com,dailycaller.com,http://mediabiasfactcheck.com/daily-caller/,mixed,right
https://www.illinoispolicy.org,illinoispolicy.org,https://mediabiasfactcheck.com/illinois-policy-institute/,high,right
https://order-order.com,order-order.com,https://mediabiasfactcheck.com/guido-fawkes/,mixed,right
https://www.jewishpolicycenter.org,jewishpolicycenter.org,https://mediabiasfactcheck.com/jewish-policy-center/,high,right
http://dailysignal.com,dailysignal.com,http://mediabiasfactcheck.com/daily-signal/,mixed,right
http://freedomcrossroads.com,freedomcrossroads.com,https://mediabiasfactcheck.com/freedom-crossroads/,mixed,right
http://disobedientmedia.com,disobedientmedia.com,http://mediabiasfactcheck.com/disobedient-media/,mixed,right
http://www.hudson.org,hudson.org,http://mediabiasfactcheck.com/hudson-institute/,high,right
http://www.intellectualtakeout.org,intellectualtakeout.org,https://mediabiasfactcheck.com/intellectual-takeout/,mixed,right
http://knoxreport.com,knoxreport.com,http://mediabiasfactcheck.com/knox-report/,mixed,right
https://farleftwatch.com,farleftwatch.com,https://mediabiasfactcheck.com/far-left-watch/,high,right
https://www.gatestoneinstitute.org,gatestoneinstitute.org,http://mediabiasfactcheck.com/gatestone-institute/,mixed,right
http://www.freedomworks.org,freedomworks.org,http://mediabiasfactcheck.com/freedom-works/,mixed,right
http://humanevents.com,humanevents.com,http://mediabiasfactcheck.com/human-events/,mixed,right
http://www.drudgereport.com,drudgereport.com,http://mediabiasfactcheck.com/drudge-report/,mixed,right
http://dailysurge.com,dailysurge.com,http://mediabiasfactcheck.com/daily-surge/,mixed,right
http://ibleedredwhiteblue.com,ibleedredwhiteblue.com,https://mediabiasfactcheck.com/bleed-red-white-blue/,mixed,right
http://legalinsurrection.com,legalinsurrection.com,http://mediabiasfactcheck.com/legal-insurrection/,mixed,right
https://judicialnetwork.com,judicialnetwork.com,http://mediabiasfactcheck.com/judicial-crisis-network/,mixed,right
https://www.getreligion.org,getreligion.org,https://mediabiasfactcheck.com/get-religion/,mixed,right
freerepublic.com,freerepublic.com,https://mediabiasfactcheck.com/free-republic/,mixed,right
https://imprimis.hillsdale.edu,imprimis.hillsdale.edu,https://mediabiasfactcheck.com/imprimis-hillsdale-college/,mixed,right
https://www.dangerous.com,dangerous.com,https://mediabiasfactcheck.com/dangerous/,mixed,right
https://www.heartland.org,heartland.org,http://mediabiasfactcheck.com/heartland-institute/,mixed,right
http://ipatriot.com,ipatriot.com,https://mediabiasfactcheck.com/ipatriot/,mixed,right
http://libertyhangout.org,libertyhangout.org,http://mediabiasfactcheck.com/liberty-hangout/,mixed,right
https://kansaspolicy.org,kansaspolicy.org,https://mediabiasfactcheck.com/kansas-policy-institute-kpi/,mixed,right
https://www.gop.com,gop.com,http://mediabiasfactcheck.com/gop-com/,mixed,right
https://offgridsurvival.com,offgridsurvival.com,https://mediabiasfactcheck.com/offgrid-survival/,mixed,right
https://pjmedia.com,pjmedia.com,http://mediabiasfactcheck.com/pj-media/,mixed,right
http://www.libertyheadlines.com,libertyheadlines.com,https://mediabiasfactcheck.com/liberty-headlines/,mixed,right
https://www.populistwire.com,populistwire.com,https://mediabiasfactcheck.com/populist-wire/,mixed,right
http://louderwithcrowder.com,louderwithcrowder.com,http://mediabiasfactcheck.com/louder-with-crowder/,mixed,right
http://www.heritage.org,heritage.org,http://mediabiasfactcheck.com/heritage-foundation/,mixed,right
http://observer.com,observer.com,http://mediabiasfactcheck.com/new-york-observer/,high,right
https://regated.com,regated.com,http://mediabiasfactcheck.com/regated-news/,mixed,right
https://www.libertynation.com,libertynation.com,https://mediabiasfactcheck.com/liberty-nation/,mixed,right
http://www.powerlineblog.com,powerlineblog.com,http://mediabiasfactcheck.com/power-line/,high,right
http://www.oann.com,oann.com,http://mediabiasfactcheck.com/one-america-news-network/,mixed,right
http://www.nationalcenter.org,nationalcenter.org,https://mediabiasfactcheck.com/national-center-public-policy-research-ncppr/,mixed,right
https://renewedright.com,renewedright.com,https://mediabiasfactcheck.com/renewedright-com/,mixed,right
http://www.thepoliticalinsider.com,thepoliticalinsider.com,http://mediabiasfactcheck.com/political-insider/,mixed,right
https://www.mediacircus.com,mediacircus.com,https://mediabiasfactcheck.com/media-circus/,mixed,right
http://www.lifenews.com,lifenews.com,http://mediabiasfactcheck.com/life-news/,mixed,right
http://www.onenewsnow.com,onenewsnow.com,http://mediabiasfactcheck.com/onenewsnow/,mixed,right
https://sentinelksmo.org,sentinelksmo.org,https://mediabiasfactcheck.com/sentinel-ksmo/,mixed,right
http://www.nationalreview.com,nationalreview.com,http://mediabiasfactcheck.com/national-review/,mixed,right
http://notliberal.com,notliberal.com,https://mediabiasfactcheck.com/not-liberal/,mixed,right
http://projectveritas.com,projectveritas.com,http://mediabiasfactcheck.com/project-veritas/,mixed,right
http://politichicks.com,politichicks.com,http://mediabiasfactcheck.com/politichicks/,mixed,right
https://mediaequalizer.com,mediaequalizer.com,https://mediabiasfactcheck.com/media-equalizer/,mixed,right
https://www.lifesitenews.com,lifesitenews.com,http://mediabiasfactcheck.com/life-site-news/,mixed,right
https://home.nra.org,home.nra.org,http://mediabiasfactcheck.com/national-rifle-association-nra/,mixed,right
https://ntknetwork.com,ntknetwork.com,https://mediabiasfactcheck.com/ntk-network/,mixed,right
http://www.restoreamericanglory.com,restoreamericanglory.com,https://mediabiasfactcheck.com/restore-american-glory/,high,right
https://www.tasnimnews.com/en,tasnimnews.com,https://mediabiasfactcheck.com/tasnim-news-agency/,mixed,right
http://www.mrc.org,mrc.org,http://mediabiasfactcheck.com/media-research-center-mrc/,mixed,right
http://sbgi.net,sbgi.net,https://mediabiasfactcheck.com/sinclair-broadcast-group/,mixed,right
http://www.opslens.com,opslens.com,https://mediabiasfactcheck.com/opslens/,mixed,right
http://newbostonpost.com,newbostonpost.com,https://mediabiasfactcheck.com/new-boston-post/,mixed,right
https://www.numbersusa.com,numbersusa.com,http://mediabiasfactcheck.com/numbers-usa/,mixed,right
http://politifeed.net,politifeed.net,https://mediabiasfactcheck.com/politifeed/,mixed,right
https://quadrant.org.au,quadrant.org.au,https://mediabiasfactcheck.com/quadrant-magazine/,mixed,right
https://ricochet.com,ricochet.com,https://mediabiasfactcheck.com/richochet/,mixed,right
http://www.lifezette.com,lifezette.com,http://mediabiasfactcheck.com/lifezette/,mixed,right
http://www.westernjournalism.com/thepoint,westernjournalism.com,http://mediabiasfactcheck.com/tea-party-news-tpnn/,mixed,right
http://patriotnewsdaily.com,patriotnewsdaily.com,https://mediabiasfactcheck.com/patriot-news-daily/,mixed,right
http://sonorannews.com,sonorannews.com,https://mediabiasfactcheck.com/sonoran-news/,mixed,right
http://www.newsbusters.org,newsbusters.org,http://mediabiasfactcheck.com/newsbusters/,mixed,right
politisite.com,politisite.com,https://mediabiasfactcheck.com/politisite/,high,right
en.mehrnews.com,en.mehrnews.com,https://mediabiasfactcheck.com/mehr-news-agency/,mixed,right
patriotretort.com,patriotretort.com,https://mediabiasfactcheck.com/patriotretort-com/,mixed,right
http://www.teapartypatriots.org,teapartypatriots.org,http://mediabiasfactcheck.com/tea-party-patriots/,high,right
http://spiked-online.com,spiked-online.com,http://mediabiasfactcheck.com/spiked-magazine/,mixed,right
http://theblacksphere.net,theblacksphere.net,http://mediabiasfactcheck.com/the-blacksphere-kevin-jackson/,mixed,right
http://thedailydefender.com,thedailydefender.com,https://mediabiasfactcheck.com/the-daily-defender/,mixed,right
http://www.newsmax.com,newsmax.com,http://mediabiasfactcheck.com/newsmax/,mixed,right
loneconservative.com,loneconservative.com,https://mediabiasfactcheck.com/lone-conservative/,mixed,right
http://www.thenewamerican.com,thenewamerican.com,http://mediabiasfactcheck.com/the-new-american/,mixed,right
http://redalertpolitics.com,redalertpolitics.com,http://mediabiasfactcheck.com/red-alert-politics/,mixed,right
savejersey.com,savejersey.com,https://mediabiasfactcheck.com/save-jersey/,high,right
http://www.therebel.media,therebel.media,http://mediabiasfactcheck.com/the-rebel/,mixed,right
http://www.teapartytribune.com,teapartytribune.com,http://mediabiasfactcheck.com/tea-party-tribune/,high,right
http://www.standpointmag.co.uk,standpointmag.co.uk,https://mediabiasfactcheck.com/standpoint-magazine/,mixed,right
http://www.torontosun.com,torontosun.com,http://mediabiasfactcheck.com/toronto-sun/,high,right
http://www.theblaze.com,theblaze.com,http://mediabiasfactcheck.com/the-blaze/,mixed,right
https://unitynewsnetwork.co.uk,unitynewsnetwork.co.uk,https://mediabiasfactcheck.com/unity-news-network/,mixed,right
http://www.dailytelegraph.com.au,dailytelegraph.com.au,http://mediabiasfactcheck.com/the-daily-telegraph-australia/,mixed,right
http://www.washingtonexaminer.com,washingtonexaminer.com,http://mediabiasfactcheck.com/washington-examiner/,high,right
http://www.wnd.com,wnd.com,http://mediabiasfactcheck.com/world-net-daily-wnd/,mixed,right
https://www.unwatch.org,unwatch.org,https://mediabiasfactcheck.com/un-watch/,mixed,right
http://carepublican.com,carepublican.com,https://mediabiasfactcheck.com/the-california-republican/,high,right
http://townhall.com,townhall.com,http://mediabiasfactcheck.com/townhall/,mixed,right
http://www.dailywire.com,dailywire.com,http://mediabiasfactcheck.com/the-daily-wire/,mixed,right
http://theresurgent.com,theresurgent.com,https://mediabiasfactcheck.com/the-resurgent/,mixed,right
https://patriotpost.us,patriotpost.us,http://mediabiasfactcheck.com/the-patriot-post/,mixed,right
http://freebeacon.com,freebeacon.com,http://mediabiasfactcheck.com/washington-free-beacon/,mixed,right
https://thecitizenpress.com,thecitizenpress.com,https://mediabiasfactcheck.com/the-citizen-press/,mixed,right
https://world.wng.org,world.wng.org,http://mediabiasfactcheck.com/world-magazine/,mixed,right
http://tribunist.com,tribunist.com,http://mediabiasfactcheck.com/tribunist/,mixed,right
http://thefederalist.com,thefederalist.com,http://mediabiasfactcheck.com/the-federalist/,high,right
http://therightscoop.com,therightscoop.com,http://mediabiasfactcheck.com/the-right-scoop/,mixed,right
http://www.thepostemail.com,thepostemail.com,http://mediabiasfactcheck.com/the-post-email/,mixed,right
http://www.weaselzippers.us,weaselzippers.us,http://mediabiasfactcheck.com/weasel-zippers/,mixed,right
https://www.trtworld.com,trtworld.com,https://mediabiasfactcheck.com/trt-world/,mixed,right
http://worldtribune.com,worldtribune.com,http://mediabiasfactcheck.com/world-tribune/,high,right
http://thehayride.com,thehayride.com,https://mediabiasfactcheck.com/the-hayride/,high,right
thepostmillennial.com,thepostmillennial.com,https://mediabiasfactcheck.com/the-post-millennial/,high,right
http://www.ronpaulinstitute.org,ronpaulinstitute.org,http://mediabiasfactcheck.com/the-ron-paul-institute/,mixed,right
http://www.weeklystandard.com,weeklystandard.com,http://mediabiasfactcheck.com/weekly-standard/,high,right
http://ussanews.com,ussanews.com,https://mediabiasfactcheck.com/ussa-news/,mixed,right
http://www.tehrantimes.com,tehrantimes.com,https://mediabiasfactcheck.com/tehran-times/,mixed,right
https://theconservativetreehouse.com,theconservativetreehouse.com,https://mediabiasfactcheck.com/the-last-refuge/,mixed,right
https://www.turningpoint.news,turningpoint.news,https://mediabiasfactcheck.com/turning-point-usa/,mixed,right
http://yellowhammernews.com,yellowhammernews.com,http://mediabiasfactcheck.com/yellowhammer-news/,high,right
https://www.thesun.co.uk,thesun.co.uk,http://mediabiasfactcheck.com/the-sun/,mixed,right
https://www.conservativewoman.co.uk,conservativewoman.co.uk,https://mediabiasfactcheck.com/the-conservative-woman/,mixed,right
https://www.yaf.org,yaf.org,https://mediabiasfactcheck.com/young-americas-foundation-yaf/,high,right
http://www.adelaidenow.com.au,adelaidenow.com.au,https://mediabiasfactcheck.com/the-advertiser/,mixed,right
https://westernfreepress.com,westernfreepress.com,https://mediabiasfactcheck.com/western-free-press/,mixed,right
http://twitchy.com,twitchy.com,http://mediabiasfactcheck.com/twitchy/,mixed,right
http://tennesseestar.com,tennesseestar.com,https://mediabiasfactcheck.com/the-tennessee-star/,high,right
https://www.westernjournal.com,westernjournal.com,http://mediabiasfactcheck.com/western-journalism/,mixed,right
http://www.youngcons.com,youngcons.com,http://mediabiasfactcheck.com/young-conservatives/,mixed,right
http://www.thetruthaboutguns.com,thetruthaboutguns.com,https://mediabiasfactcheck.com/the-truth-about-guns/,high,right
https://lozierinstitute.org,lozierinstitute.org,http://mediabiasfactcheck.com/lozier-institute/,low,right
https://americanprinciplesproject.org,americanprinciplesproject.org,https://mediabiasfactcheck.com/american-principles-project/,low,right
https://www.10news.one,10news.one,https://mediabiasfactcheck.com/10news-one/,low,right
http://cernovich.com,cernovich.com,https://mediabiasfactcheck.com/cerno-cernovich-com/,low,right
http://www.barenakedislam.com,barenakedislam.com,http://mediabiasfactcheck.com/bare-naked-islam/,low,right
http://conservativefighters.com,conservativefighters.com,http://mediabiasfactcheck.com/conservative-fighters/,low,right
http://christianaction.org,christianaction.org,https://mediabiasfactcheck.com/christian-action-network/,low,right
http://www.amren.com,amren.com,http://mediabiasfactcheck.com/american-renaissance-magazine/,low,right
http://100percentfedup.com,100percentfedup.com,http://mediabiasfactcheck.com/100-percent-fed-up/,low,right
http://conservativefiringline.com,conservativefiringline.com,https://mediabiasfactcheck.com/conservative-firing-line/,low,right
https://www.acpeds.org,acpeds.org,http://mediabiasfactcheck.com/american-college-of-pediatricians/,low,right
https://bluntforcetruth.com,bluntforcetruth.com,https://mediabiasfactcheck.com/blunt-force-truth/,low,right
http://www.tfp.org,tfp.org,https://mediabiasfactcheck.com/american-society-defense-tradition-family-property/,low,right
http://www.conservativefreepress.com,conservativefreepress.com,https://mediabiasfactcheck.com/conservative-free-press/,low,right
https://clarionproject.org,clarionproject.org,http://mediabiasfactcheck.com/clarion-project/,low,right
http://www.americanpatriotdaily.com,americanpatriotdaily.com,http://mediabiasfactcheck.com/american-patriot-daily/,low,right
http://clashdaily.com,clashdaily.com,http://mediabiasfactcheck.com/clash-daily/,low,right
http://americantoday.news,americantoday.news,http://mediabiasfactcheck.com/american-today/,low,right
https://conservativemedia.com,conservativemedia.com,https://mediabiasfactcheck.com/conservative-media/,low,right
http://conservativepost.com,conservativepost.com,http://mediabiasfactcheck.com/conservative-post/,low,right
http://www.afa.net,afa.net,http://mediabiasfactcheck.com/american-family-association/,low,right
https://ageofshitlords.com,ageofshitlords.com,http://mediabiasfactcheck.com/age-of-shitlords/,low,right
http://www.bipartisanreport.com,bipartisanreport.com,http://mediabiasfactcheck.com/bipartisan-report/,low,left
https://www.debka.com,debka.com,https://mediabiasfactcheck.com/debkafile/,low,right
http://www.breitbart.com,breitbart.com,http://mediabiasfactcheck.com/breitbart/,low,right
http://www.cnsnews.com,cnsnews.com,http://mediabiasfactcheck.com/cns-news/,low,right
http://allenwestrepublic.com,allenwestrepublic.com,http://mediabiasfactcheck.com/allen-west-republic/,low,right
http://defiantamerica.com,defiantamerica.com,https://mediabiasfactcheck.com/defiant-america/,low,right
http://rickwells.us,rickwells.us,http://mediabiasfactcheck.com/constitution-rising/,low,right
http://www.americanjournalreview.com,americanjournalreview.com,https://mediabiasfactcheck.com/american-journal-review/,low,right
https://concernedwomen.org/blog,concernedwomen.org,https://mediabiasfactcheck.com/concerned-women-america/,low,right
http://canadafreepress.com,canadafreepress.com,http://mediabiasfactcheck.com/canada-free-press/,low,right
http://www.conservapedia.com/Main_Page,conservapedia.com,http://mediabiasfactcheck.com/conservapedia/,low,right
https://www.adflegal.org,adflegal.org,https://mediabiasfactcheck.com/alliance-defending-freedom/,low,right
http://www.blingnews.com,blingnews.com,https://mediabiasfactcheck.com/blingnews-com/,low,right
http://allnewspipeline.com,allnewspipeline.com,http://mediabiasfactcheck.com/all-news-pipeline/,low,right
https://americanlookout.com,americanlookout.com,http://mediabiasfactcheck.com/american-lookout/,low,right
http://democraticmoms.com,democraticmoms.com,http://mediabiasfactcheck.com/democratic-moms/,low,left
http://conservativebyte.com,conservativebyte.com,https://mediabiasfactcheck.com/conservative-byte/,low,right
http://www.discoverthenetworks.org,discoverthenetworks.org,http://mediabiasfactcheck.com/discover-the-networks/,low,right
